Date/Time,avg
2019-09-06 00:00:00,56.44
2019-09-05 00:00:00,64.4
2019-09-04 00:00:00,68.35
2019-09-03 00:00:00,68.05
2019-09-02 00:00:00,39.82
2019-09-01 00:00:00,41.83
2019-08-31 00:00:00,52.63
2019-08-30 00:00:00,49.11
2019-08-29 00:00:00,44.03
2019-08-28 00:00:00,45.79
2019-08-27 00:00:00,54.95
2019-08-26 00:00:00,66.58
2019-08-25 00:00:00,55.61
2019-08-24 00:00:00,54.27
2019-08-23 00:00:00,63.45
2019-08-22 00:00:00,64.84
2019-08-21 00:00:00,48.01
2019-08-20 00:00:00,52.42
2019-08-19 00:00:00,54.72
2019-08-18 00:00:00,61.26
2019-08-17 00:00:00,66.28
2019-08-16 00:00:00,61.22
2019-08-15 00:00:00,63.54
2019-08-14 00:00:00,84.66
2019-08-13 00:00:00,49.63
2019-08-12 00:00:00,62.91
2019-08-11 00:00:00,68.82
2019-08-10 00:00:00,68.3
2019-08-09 00:00:00,72.57
2019-08-08 00:00:00,70.43
2019-08-07 00:00:00,69.02
2019-08-06 00:00:00,73.42
2019-08-05 00:00:00,74.01
2019-08-04 00:00:00,81.26
2019-08-03 00:00:00,91.82
2019-08-02 00:00:00,77.02
2019-08-01 00:00:00,78.55
2019-07-31 00:00:00,78.13
2019-07-30 00:00:00,80.78
2019-07-29 00:00:00,81.53
2019-07-28 00:00:00,69.77
2019-07-27 00:00:00,66.64
2019-07-26 00:00:00,66.41
2019-07-25 00:00:00,64.57
2019-07-24 00:00:00,59.63
2019-07-23 00:00:00,60.89
2019-07-22 00:00:00,68.84
2019-07-21 00:00:00,64.46
2019-07-20 00:00:00,66.53
2019-07-19 00:00:00,67.08
2019-07-18 00:00:00,65.71
2019-07-17 00:00:00,67.07
2019-07-16 00:00:00,62.95
2019-07-15 00:00:00,72.96
2019-07-14 00:00:00,87.49
2019-07-13 00:00:00,76.55
2019-07-12 00:00:00,70.32
2019-07-11 00:00:00,62.62
2019-07-10 00:00:00,86.01
2019-07-09 00:00:00,74.2
2019-07-08 00:00:00,74.44
2019-07-07 00:00:00,72.07
2019-07-06 00:00:00,69.06
2019-07-05 00:00:00,66.13
2019-07-04 00:00:00,66.47
2019-07-03 00:00:00,62.92
2019-07-02 00:00:00,71.28
2019-07-01 00:00:00,70.93
2019-06-30 00:00:00,68.97
2019-06-29 00:00:00,64.72
2019-06-28 00:00:00,70.84
2019-06-27 00:00:00,72.82
2019-06-26 00:00:00,73.31
2019-06-25 00:00:00,80.83
2019-06-24 00:00:00,85.39
2019-06-23 00:00:00,87.86
2019-06-22 00:00:00,74.14
2019-06-21 00:00:00,76.79
2019-06-20 00:00:00,82.41
2019-06-19 00:00:00,85.71
2019-06-18 00:00:00,82.12
2019-06-17 00:00:00,85.67
2019-06-16 00:00:00,62.9
2019-06-15 00:00:00,68.83
2019-06-14 00:00:00,62.93
2019-06-13 00:00:00,68.8
2019-06-12 00:00:00,72.35
2019-06-11 00:00:00,73.53
2019-06-10 00:00:00,75.29
2019-06-09 00:00:00,72.47
2019-06-08 00:00:00,71.17
2019-06-07 00:00:00,74.9
2019-06-06 00:00:00,79.42
2019-06-05 00:00:00,97.99
2019-06-04 00:00:00,92.21
2019-06-03 00:00:00,91.49
2019-06-02 00:00:00,84.89
2019-06-01 00:00:00,99.19
2019-05-31 00:00:00,97.75
2019-05-30 00:00:00,92.83
2019-05-29 00:00:00,89.2
2019-05-28 00:00:00,81.92
2019-05-27 00:00:00,91.84
2019-05-26 00:00:00,68.26
2019-05-25 00:00:00,76.27
2019-05-24 00:00:00,85.48
2019-05-23 00:00:00,83.85
2019-05-22 00:00:00,87.13
2019-05-21 00:00:00,68.94
2019-05-20 00:00:00,90.83
2019-05-19 00:00:00,82.72
2019-05-18 00:00:00,78.38
2019-05-17 00:00:00,94.21
2019-05-16 00:00:00,92.45
2019-05-15 00:00:00,92.01
2019-05-14 00:00:00,99.99
2019-05-13 00:00:00,75.2
2019-05-12 00:00:00,66.43
2019-05-11 00:00:00,73.3
2019-05-10 00:00:00,79.51
2019-05-09 00:00:00,91.05
2019-05-08 00:00:00,68.32
2019-05-07 00:00:00,87.5
2019-05-06 00:00:00,100
2019-05-05 00:00:00,97.06
2019-05-04 00:00:00,70.9
2019-05-03 00:00:00,73
2019-05-02 00:00:00,76.49
2019-05-01 00:00:00,99.15
2019-04-30 00:00:00,99.4
2019-04-29 00:00:00,86.27
2019-04-28 00:00:00,80.94
2019-04-27 00:00:00,81.61
2019-04-26 00:00:00,53.93
2019-04-25 00:00:00,52.68
2019-04-24 00:00:00,55.07
2019-04-23 00:00:00,62.2
2019-04-22 00:00:00,48.83
2019-04-21 00:00:00,52.87
2019-04-20 00:00:00,52.19
2019-04-19 00:00:00,64.94
2019-04-18 00:00:00,70.89
2019-04-17 00:00:00,76.61
2019-04-16 00:00:00,69.08
2019-04-15 00:00:00,99.07
2019-04-14 00:00:00,99.07
2019-04-13 00:00:00,100
2019-04-12 00:00:00,99.98
2019-04-11 00:00:00,96.69
2019-04-10 00:00:00,74.46
2019-04-09 00:00:00,60.83
2019-04-08 00:00:00,52.96
2019-04-07 00:00:00,48.31
2019-04-06 00:00:00,52.57
2019-04-05 00:00:00,43.55
2019-04-04 00:00:00,33.29
2019-04-03 00:00:00,27.19
2019-04-02 00:00:00,38.96
2019-04-01 00:00:00,40.54
2019-03-31 00:00:00,44.12
2019-03-30 00:00:00,44.37
2019-03-29 00:00:00,45.32
2019-03-28 00:00:00,33.25
2019-03-27 00:00:00,39.62
2019-03-26 00:00:00,46.57
2019-03-25 00:00:00,42.56
2019-03-24 00:00:00,40.15
2019-03-23 00:00:00,49.73
2019-03-22 00:00:00,43.6
2019-03-21 00:00:00,45.13
2019-03-20 00:00:00,65.26
2019-03-19 00:00:00,51.21
2019-03-18 00:00:00,53.15
2019-03-17 00:00:00,58.89
2019-03-16 00:00:00,67.67
2019-03-15 00:00:00,65.88
2019-03-14 00:00:00,65.52
2019-03-13 00:00:00,59.07
2019-03-12 00:00:00,66.96
2019-03-11 00:00:00,76.85
2019-03-10 00:00:00,48.39
2019-03-09 00:00:00,77.92
2019-03-08 00:00:00,42.26
2019-03-07 00:00:00,47.14
2019-03-06 00:00:00,68.58
2019-03-05 00:00:00,66.47
2019-03-04 00:00:00,60.3
2019-03-03 00:00:00,72.67
2019-03-02 00:00:00,59.58
2019-03-01 00:00:00,45.75
2019-02-28 00:00:00,57.75
2019-02-27 00:00:00,62.31
2019-02-26 00:00:00,67.13
2019-02-25 00:00:00,63.17
2019-02-24 00:00:00,81.4
2019-02-23 00:00:00,64.72
2019-02-22 00:00:00,90.67
2019-02-21 00:00:00,69.04
2019-02-20 00:00:00,73.66
2019-02-19 00:00:00,76.36
2019-02-18 00:00:00,87.41
2019-02-17 00:00:00,87.71
2019-02-16 00:00:00,89.24
2019-02-15 00:00:00,85.21
2019-02-14 00:00:00,94.84
2019-02-13 00:00:00,90.17
2019-02-12 00:00:00,91.92
2019-02-11 00:00:00,98.84
2019-02-10 00:00:00,95.83
2019-02-09 00:00:00,89.43
2019-02-08 00:00:00,95.41
2019-02-07 00:00:00,99.62
2019-02-06 00:00:00,100
2019-02-05 00:00:00,100
2019-02-04 00:00:00,99.89
2019-02-03 00:00:00,90.69
2019-02-02 00:00:00,93.82
2019-02-01 00:00:00,98.43
2019-01-31 00:00:00,100
2019-01-30 00:00:00,100
2019-01-29 00:00:00,100
2019-01-28 00:00:00,100
2019-01-27 00:00:00,100
2019-01-26 00:00:00,100
2019-01-25 00:00:00,100
2019-01-24 00:00:00,100
2019-01-23 00:00:00,100
2019-01-22 00:00:00,100
2019-01-21 00:00:00,99.85
2019-01-20 00:00:00,100
2019-01-19 00:00:00,99.97
2019-01-18 00:00:00,99.93
2019-01-17 00:00:00,96.28
2019-01-16 00:00:00,65.02
2019-01-15 00:00:00,75.89
2019-01-14 00:00:00,91.54
2019-01-13 00:00:00,100
2019-01-12 00:00:00,100
2019-01-11 00:00:00,100
2019-01-10 00:00:00,100
2019-01-09 00:00:00,100
2019-01-08 00:00:00,100
2019-01-07 00:00:00,99.74
2019-01-06 00:00:00,100
2019-01-05 00:00:00,96.27
2019-01-04 00:00:00,100
2019-01-03 00:00:00,100
2019-01-02 00:00:00,99.61
2019-01-01 00:00:00,100
2018-12-31 00:00:00,100
2018-12-30 00:00:00,100
2018-12-29 00:00:00,100
2018-12-28 00:00:00,99.85
2018-12-27 00:00:00,98.74
2018-12-26 00:00:00,98.05
2018-12-25 00:00:00,97.61
2018-12-24 00:00:00,100
2018-12-23 00:00:00,99.81
2018-12-22 00:00:00,100
2018-12-21 00:00:00,100
2018-12-20 00:00:00,100
2018-12-19 00:00:00,100
2018-12-18 00:00:00,100
2018-12-17 00:00:00,100
2018-12-16 00:00:00,100
2018-12-15 00:00:00,100
2018-12-14 00:00:00,100
2018-12-13 00:00:00,93.98
2018-12-12 00:00:00,99.3
2018-12-11 00:00:00,93.35
2018-12-10 00:00:00,91.43
2018-12-09 00:00:00,99.42
2018-12-08 00:00:00,96.64
2018-12-07 00:00:00,99.06
2018-12-06 00:00:00,96.07
2018-12-05 00:00:00,99.3
2018-12-04 00:00:00,98.43
2018-12-03 00:00:00,87.02
2018-12-02 00:00:00,91.91
2018-12-01 00:00:00,84.3
2018-11-30 00:00:00,70.75
2018-11-29 00:00:00,81.01
2018-11-28 00:00:00,100
2018-11-27 00:00:00,100
2018-11-26 00:00:00,99.99
2018-11-25 00:00:00,99.84
2018-11-24 00:00:00,96.96
2018-11-23 00:00:00,99.31
2018-11-22 00:00:00,95.31
2018-11-21 00:00:00,98.27
2018-11-20 00:00:00,99.77
2018-11-19 00:00:00,96.79
2018-11-18 00:00:00,85.05
2018-11-17 00:00:00,71.81
2018-11-16 00:00:00,83.76
2018-11-15 00:00:00,73.05
2018-11-14 00:00:00,79.75
2018-11-13 00:00:00,71.46
2018-11-12 00:00:00,74.13
2018-11-11 00:00:00,74.46
2018-11-10 00:00:00,75.67
2018-11-09 00:00:00,79.39
2018-11-08 00:00:00,72.34
2018-11-07 00:00:00,73.96
2018-11-06 00:00:00,70.74
2018-11-05 00:00:00,60.48
2018-11-04 00:00:00,59.91
2018-11-03 00:00:00,59.5
2018-11-02 00:00:00,84.95
2018-11-01 00:00:00,79.82
2018-10-31 00:00:00,68.97
2018-10-30 00:00:00,59.35
2018-10-29 00:00:00,56.02
2018-10-28 00:00:00,56.45
2018-10-27 00:00:00,53.15
2018-10-26 00:00:00,73.35
2018-10-25 00:00:00,73.37
2018-10-24 00:00:00,93.77
2018-10-23 00:00:00,87.23
2018-10-22 00:00:00,97.24
2018-10-21 00:00:00,80.21
2018-10-20 00:00:00,94.67
2018-10-19 00:00:00,61.69
2018-10-18 00:00:00,60
2018-10-17 00:00:00,50.61
2018-10-16 00:00:00,47.17
2018-10-15 00:00:00,38
2018-10-14 00:00:00,34.53
2018-10-13 00:00:00,53.26
2018-10-12 00:00:00,60.37
2018-10-11 00:00:00,62.52
2018-10-10 00:00:00,66.11
2018-10-09 00:00:00,71.2
2018-10-08 00:00:00,67.35
2018-10-07 00:00:00,47.32
2018-10-06 00:00:00,43.16
2018-10-05 00:00:00,57.67
2018-10-04 00:00:00,64.64
2018-10-03 00:00:00,79.07
2018-10-02 00:00:00,97.55
2018-10-01 00:00:00,64.69
2018-09-30 00:00:00,59.6
2018-09-29 00:00:00,59.15
2018-09-28 00:00:00,53.02
2018-09-27 00:00:00,55.26
2018-09-26 00:00:00,61.25
2018-09-25 00:00:00,73.53
2018-09-24 00:00:00,90.29
2018-09-23 00:00:00,55.23
2018-09-22 00:00:00,53.96
2018-09-21 00:00:00,50.02
2018-09-20 00:00:00,48.1
2018-09-19 00:00:00,54.91
2018-09-18 00:00:00,65.17
2018-09-17 00:00:00,65.81
2018-09-16 00:00:00,57.83
2018-09-15 00:00:00,67.81
2018-09-14 00:00:00,63.2
2018-09-13 00:00:00,61.02
2018-09-12 00:00:00,58.13
2018-09-11 00:00:00,63.22
2018-09-10 00:00:00,65.43
2018-09-09 00:00:00,68.56
2018-09-08 00:00:00,81.04
2018-09-07 00:00:00,70.73
2018-09-06 00:00:00,82.91
2018-09-05 00:00:00,95.2
2018-09-04 00:00:00,83.59
2018-09-03 00:00:00,83.8
2018-09-02 00:00:00,56.75
2018-09-01 00:00:00,59.27
2018-08-31 00:00:00,67.93
2018-08-30 00:00:00,65.02
2018-08-29 00:00:00,68.06
2018-08-28 00:00:00,79.4
2018-08-27 00:00:00,100
2018-08-26 00:00:00,77.81
2018-08-25 00:00:00,56.17
2018-08-24 00:00:00,54.91
2018-08-23 00:00:00,60.26
2018-08-22 00:00:00,63.08
2018-08-21 00:00:00,66.22
2018-08-20 00:00:00,69.24
2018-08-19 00:00:00,69.37
2018-08-18 00:00:00,60.84
2018-08-17 00:00:00,65.43
2018-08-16 00:00:00,76.82
2018-08-15 00:00:00,75.55
2018-08-14 00:00:00,61.52
2018-08-13 00:00:00,60.62
2018-08-12 00:00:00,61.41
2018-08-11 00:00:00,62.14
2018-08-10 00:00:00,55.34
2018-08-09 00:00:00,67.42
2018-08-08 00:00:00,75.4
2018-08-07 00:00:00,72.19
2018-08-06 00:00:00,84.57
2018-08-05 00:00:00,67.14
2018-08-04 00:00:00,72.76
2018-08-03 00:00:00,83.78
2018-08-02 00:00:00,87.81
2018-08-01 00:00:00,87.21
2018-07-31 00:00:00,79.53
2018-07-30 00:00:00,84.61
2018-07-29 00:00:00,81.49
2018-07-28 00:00:00,86.11
2018-07-27 00:00:00,89.46
2018-07-26 00:00:00,78.23
2018-07-25 00:00:00,76.16
2018-07-24 00:00:00,92.28
2018-07-23 00:00:00,97.64
2018-07-22 00:00:00,76.25
2018-07-21 00:00:00,72.13
2018-07-20 00:00:00,72.52
2018-07-19 00:00:00,95.33
2018-07-18 00:00:00,79.17
2018-07-17 00:00:00,90.76
2018-07-16 00:00:00,68.54
2018-07-15 00:00:00,74.74
2018-07-14 00:00:00,72.22
2018-07-13 00:00:00,73.34
2018-07-12 00:00:00,87.85
2018-07-11 00:00:00,77.82
2018-07-10 00:00:00,91.13
2018-07-09 00:00:00,100
2018-07-08 00:00:00,90.21
2018-07-07 00:00:00,99.01
2018-07-06 00:00:00,69.95
2018-07-05 00:00:00,65.38
2018-07-04 00:00:00,63.31
2018-07-03 00:00:00,69.52
2018-07-02 00:00:00,64.74
2018-07-01 00:00:00,70.12
2018-06-30 00:00:00,79.11
2018-06-29 00:00:00,100
2018-06-28 00:00:00,96.18
2018-06-27 00:00:00,95.48
2018-06-26 00:00:00,85.03
2018-06-25 00:00:00,70.88
2018-06-24 00:00:00,72.33
2018-06-23 00:00:00,74.84
2018-06-22 00:00:00,98.54
2018-06-21 00:00:00,81.14
2018-06-20 00:00:00,81.99
2018-06-19 00:00:00,93.35
2018-06-18 00:00:00,89.34
2018-06-17 00:00:00,89.7
2018-06-16 00:00:00,94.16
2018-06-15 00:00:00,99.02
2018-06-14 00:00:00,94.69
2018-06-13 00:00:00,81.12
2018-06-12 00:00:00,66.36
2018-06-11 00:00:00,72.8
2018-06-10 00:00:00,88.14
2018-06-09 00:00:00,73.86
2018-06-08 00:00:00,62.12
2018-06-07 00:00:00,70.13
2018-06-06 00:00:00,72.16
2018-06-05 00:00:00,62.82
2018-06-04 00:00:00,70.69
2018-06-03 00:00:00,71.42
2018-06-02 00:00:00,64.26
2018-06-01 00:00:00,47.83
2018-05-31 00:00:00,51.42
2018-05-30 00:00:00,53.34
2018-05-29 00:00:00,59.74
2018-05-28 00:00:00,68.14
2018-05-27 00:00:00,71.65
2018-05-26 00:00:00,78.5
2018-05-25 00:00:00,72.01
2018-05-24 00:00:00,63.43
2018-05-23 00:00:00,67.63
2018-05-22 00:00:00,74.53
2018-05-21 00:00:00,77.45
2018-05-20 00:00:00,70.4
2018-05-19 00:00:00,75.04
2018-05-18 00:00:00,71.77
2018-05-17 00:00:00,74.6
2018-05-16 00:00:00,83.3
2018-05-15 00:00:00,85.5
2018-05-14 00:00:00,91.41
2018-05-13 00:00:00,66.38
2018-05-12 00:00:00,62.41
2018-05-11 00:00:00,56.22
2018-05-10 00:00:00,72.74
2018-05-09 00:00:00,55.77
2018-05-08 00:00:00,49.2
2018-05-07 00:00:00,64.24
2018-05-06 00:00:00,82.75
2018-05-05 00:00:00,67.59
2018-05-04 00:00:00,51.59
2018-05-03 00:00:00,47.93
2018-05-02 00:00:00,49.12
2018-05-01 00:00:00,60.29
2018-04-30 00:00:00,47.16
2018-04-29 00:00:00,58.88
2018-04-28 00:00:00,69.38
2018-04-27 00:00:00,54.65
2018-04-26 00:00:00,55.37
2018-04-25 00:00:00,65.36
2018-04-24 00:00:00,65.17
2018-04-23 00:00:00,59.2
2018-04-22 00:00:00,58.8
2018-04-21 00:00:00,59.93
2018-04-20 00:00:00,54.94
2018-04-19 00:00:00,68.64
2018-04-18 00:00:00,98.52
2018-04-17 00:00:00,79.67
2018-04-16 00:00:00,69.94
2018-04-15 00:00:00,57.01
2018-04-14 00:00:00,60.86
2018-04-13 00:00:00,54.22
2018-04-12 00:00:00,64.58
2018-04-11 00:00:00,63.59
2018-04-10 00:00:00,59.22
2018-04-09 00:00:00,56.98
2018-04-08 00:00:00,69.06
2018-04-07 00:00:00,96.84
2018-04-06 00:00:00,100
2018-04-05 00:00:00,71.73
2018-04-04 00:00:00,52.28
2018-04-03 00:00:00,67.37
2018-04-02 00:00:00,76.15
2018-04-01 00:00:00,93.46
2018-03-31 00:00:00,55.03
2018-03-30 00:00:00,63.23
2018-03-29 00:00:00,79.79
2018-03-28 00:00:00,81.76
2018-03-27 00:00:00,94.25
2018-03-26 00:00:00,99.41
2018-03-25 00:00:00,87.88
2018-03-24 00:00:00,99.17
2018-03-23 00:00:00,95.95
2018-03-22 00:00:00,100
2018-03-21 00:00:00,100
2018-03-20 00:00:00,100
2018-03-19 00:00:00,100
2018-03-18 00:00:00,100
2018-03-17 00:00:00,98.6
2018-03-16 00:00:00,92.86
2018-03-15 00:00:00,80.42
2018-03-14 00:00:00,83.88
2018-03-13 00:00:00,87.3
2018-03-12 00:00:00,87.98
2018-03-11 00:00:00,72.87
2018-03-10 00:00:00,83.88
2018-03-09 00:00:00,84.3
2018-03-08 00:00:00,100
2018-03-07 00:00:00,95.57
2018-03-06 00:00:00,98.46
2018-03-05 00:00:00,98.88
2018-03-04 00:00:00,98.19
2018-03-03 00:00:00,99.99
2018-03-02 00:00:00,99.93
2018-03-01 00:00:00,89.77
2018-02-28 00:00:00,96.32
2018-02-27 00:00:00,88.1
2018-02-26 00:00:00,96.49
2018-02-25 00:00:00,74.43
2018-02-24 00:00:00,93.72
2018-02-23 00:00:00,95.31
2018-02-22 00:00:00,99.12
2018-02-21 00:00:00,99.22
2018-02-20 00:00:00,98.85
2018-02-19 00:00:00,99.96
2018-02-18 00:00:00,99.99
2018-02-17 00:00:00,94.71
2018-02-16 00:00:00,99.39
2018-02-15 00:00:00,100
2018-02-14 00:00:00,100
2018-02-13 00:00:00,100
2018-02-12 00:00:00,92.6
2018-02-11 00:00:00,99.99
2018-02-10 00:00:00,99.78
2018-02-09 00:00:00,99.85
2018-02-08 00:00:00,99.88
2018-02-07 00:00:00,81.93
2018-02-06 00:00:00,92.35
2018-02-05 00:00:00,100
2018-02-04 00:00:00,99.87
2018-02-03 00:00:00,99.99
2018-02-02 00:00:00,81.35
2018-02-01 00:00:00,77.61
2018-01-31 00:00:00,88.11
2018-01-30 00:00:00,87.19
2018-01-29 00:00:00,99.14
2018-01-28 00:00:00,100
2018-01-27 00:00:00,65.63
2018-01-26 00:00:00,64.93
2018-01-25 00:00:00,88.88
2018-01-24 00:00:00,92.35
2018-01-23 00:00:00,100
2018-01-22 00:00:00,99.32
2018-01-21 00:00:00,100
2018-01-20 00:00:00,100
2018-01-19 00:00:00,98.67
2018-01-18 00:00:00,76.95
2018-01-17 00:00:00,99.89
2018-01-16 00:00:00,99.92
2018-01-15 00:00:00,91.31
2018-01-14 00:00:00,77.48
2018-01-13 00:00:00,83.59
2018-01-12 00:00:00,99.43
2018-01-11 00:00:00,94.66
2018-01-10 00:00:00,97.92
2018-01-09 00:00:00,99.12
2018-01-08 00:00:00,96.76
2018-01-07 00:00:00,94.81
2018-01-06 00:00:00,96.37
2018-01-05 00:00:00,100
2018-01-04 00:00:00,96.39
2018-01-03 00:00:00,95.57
2018-01-02 00:00:00,99.18
2018-01-01 00:00:00,92.92
2017-12-31 00:00:00,92.69
2017-12-30 00:00:00,88.22
2017-12-29 00:00:00,90.06
2017-12-28 00:00:00,71.12
2017-12-27 00:00:00,86.74
2017-12-26 00:00:00,96.92
2017-12-25 00:00:00,98.31
2017-12-24 00:00:00,91.13
2017-12-23 00:00:00,100
2017-12-22 00:00:00,100
2017-12-21 00:00:00,99.75
2017-12-20 00:00:00,98.65
2017-12-19 00:00:00,99.06
2017-12-18 00:00:00,100
2017-12-17 00:00:00,100
2017-12-16 00:00:00,98.42
2017-12-15 00:00:00,98.38
2017-12-14 00:00:00,100
2017-12-13 00:00:00,98.56
2017-12-12 00:00:00,83.48
2017-12-11 00:00:00,86.74
2017-12-10 00:00:00,93.52
2017-12-09 00:00:00,99.18
2017-12-08 00:00:00,99.92
2017-12-07 00:00:00,100
2017-12-06 00:00:00,95.71
2017-12-05 00:00:00,99.47
2017-12-04 00:00:00,99.9
2017-12-03 00:00:00,100
2017-12-02 00:00:00,100
2017-12-01 00:00:00,100
2017-11-30 00:00:00,99.63
2017-11-29 00:00:00,92.37
2017-11-28 00:00:00,96.27
2017-11-27 00:00:00,99.98
2017-11-26 00:00:00,100
2017-11-25 00:00:00,93.44
2017-11-24 00:00:00,95.14
2017-11-23 00:00:00,92.92
2017-11-22 00:00:00,90.09
2017-11-21 00:00:00,97.43
2017-11-20 00:00:00,92.78
2017-11-19 00:00:00,97.67
2017-11-18 00:00:00,100
2017-11-17 00:00:00,100
2017-11-16 00:00:00,100
2017-11-15 00:00:00,100
2017-11-14 00:00:00,100
2017-11-13 00:00:00,100
2017-11-12 00:00:00,97.55
2017-11-11 00:00:00,98.11
2017-11-10 00:00:00,94.43
2017-11-09 00:00:00,93.37
2017-11-08 00:00:00,83.96
2017-11-07 00:00:00,80.67
2017-11-06 00:00:00,82
2017-11-05 00:00:00,85.93
2017-11-04 00:00:00,100
2017-11-03 00:00:00,99.47
2017-11-02 00:00:00,79.92
2017-11-01 00:00:00,81.6
2017-10-31 00:00:00,74.72
2017-10-30 00:00:00,63.5
2017-10-29 00:00:00,84.32
2017-10-28 00:00:00,92.81
2017-10-27 00:00:00,93.62
2017-10-26 00:00:00,99.96
2017-10-25 00:00:00,99.63
2017-10-24 00:00:00,100
2017-10-23 00:00:00,98.81
2017-10-22 00:00:00,79.83
2017-10-21 00:00:00,71.34
2017-10-20 00:00:00,69.05
2017-10-19 00:00:00,70.51
2017-10-18 00:00:00,69
2017-10-17 00:00:00,74.52
2017-10-16 00:00:00,78.39
2017-10-15 00:00:00,84.28
2017-10-14 00:00:00,80.3
2017-10-13 00:00:00,75.57
2017-10-12 00:00:00,72.79
2017-10-11 00:00:00,72.07
2017-10-10 00:00:00,81.9
2017-10-09 00:00:00,76.89
2017-10-08 00:00:00,75.91
2017-10-07 00:00:00,90.3
2017-10-06 00:00:00,94.8
2017-10-05 00:00:00,74.27
2017-10-04 00:00:00,76.36
2017-10-03 00:00:00,56.44
2017-10-02 00:00:00,60.78
2017-10-01 00:00:00,58
2017-09-30 00:00:00,58.87
2017-09-29 00:00:00,61.45
2017-09-28 00:00:00,58.14
2017-09-27 00:00:00,62.62
2017-09-26 00:00:00,85.24
2017-09-25 00:00:00,92.43
2017-09-24 00:00:00,82.67
2017-09-23 00:00:00,80.26
2017-09-22 00:00:00,98.42
2017-09-21 00:00:00,100
2017-09-20 00:00:00,99.63
2017-09-19 00:00:00,76.48
2017-09-18 00:00:00,83.79
2017-09-17 00:00:00,69.45
2017-09-16 00:00:00,57.82
2017-09-15 00:00:00,52.59
2017-09-14 00:00:00,65.14
2017-09-13 00:00:00,76.95
2017-09-12 00:00:00,88.14
2017-09-11 00:00:00,56.34
2017-09-10 00:00:00,60.4
2017-09-09 00:00:00,80.61
2017-09-08 00:00:00,62.04
2017-09-07 00:00:00,55.99
2017-09-06 00:00:00,49.01
2017-09-05 00:00:00,60.33
2017-09-04 00:00:00,66.53
2017-09-03 00:00:00,96.67
2017-09-02 00:00:00,67.57
2017-09-01 00:00:00,45.06
2017-08-31 00:00:00,47.36
2017-08-30 00:00:00,55.07
2017-08-29 00:00:00,44.25
2017-08-28 00:00:00,48.71
2017-08-27 00:00:00,39.52
2017-08-26 00:00:00,38.98
2017-08-25 00:00:00,49.23
2017-08-24 00:00:00,57.17
2017-08-23 00:00:00,54.54
2017-08-22 00:00:00,60.17
2017-08-21 00:00:00,72.43
2017-08-20 00:00:00,75.69
2017-08-19 00:00:00,48.91
2017-08-18 00:00:00,58.89
2017-08-17 00:00:00,56.34
2017-08-16 00:00:00,60.07
2017-08-15 00:00:00,63.78
2017-08-14 00:00:00,72.92
2017-08-13 00:00:00,93.31
2017-08-12 00:00:00,62.59
2017-08-11 00:00:00,42.78
2017-08-10 00:00:00,52.57
2017-08-09 00:00:00,58.87
2017-08-08 00:00:00,76.44
2017-08-07 00:00:00,98.4
2017-08-06 00:00:00,55.23
2017-08-05 00:00:00,42.12
2017-08-04 00:00:00,46.1
2017-08-03 00:00:00,39.99
2017-08-02 00:00:00,48.11
2017-08-01 00:00:00,49.55
2017-07-31 00:00:00,52.09
2017-07-30 00:00:00,56.12
2017-07-29 00:00:00,57.54
2017-07-28 00:00:00,66.74
2017-07-27 00:00:00,77.45
2017-07-26 00:00:00,72.06
2017-07-25 00:00:00,87.57
2017-07-24 00:00:00,53.38
2017-07-23 00:00:00,49.81
2017-07-22 00:00:00,52.46
2017-07-21 00:00:00,46.26
2017-07-20 00:00:00,45.77
2017-07-19 00:00:00,48.66
2017-07-18 00:00:00,52.87
2017-07-17 00:00:00,57.57
2017-07-16 00:00:00,60.5
2017-07-15 00:00:00,54.32
2017-07-14 00:00:00,49.81
2017-07-13 00:00:00,61.72
2017-07-12 00:00:00,54.1
2017-07-11 00:00:00,46.06
2017-07-10 00:00:00,53.97
2017-07-09 00:00:00,57.14
2017-07-08 00:00:00,65.47
2017-07-07 00:00:00,49.25
2017-07-06 00:00:00,53.81
2017-07-05 00:00:00,54.49
2017-07-04 00:00:00,53.38
2017-07-03 00:00:00,67.95
2017-07-02 00:00:00,67.74
2017-07-01 00:00:00,55.97
2017-06-30 00:00:00,51.28
2017-06-29 00:00:00,49.18
2017-06-28 00:00:00,60.41
2017-06-27 00:00:00,66.09
2017-06-26 00:00:00,74.27
2017-06-25 00:00:00,54.8
2017-06-24 00:00:00,62.48
2017-06-23 00:00:00,61.9
2017-06-22 00:00:00,59.4
2017-06-21 00:00:00,62.04
2017-06-20 00:00:00,59.15
2017-06-19 00:00:00,69.11
2017-06-18 00:00:00,87.38
2017-06-17 00:00:00,63.19
2017-06-16 00:00:00,59.01
2017-06-15 00:00:00,59.6
2017-06-14 00:00:00,66.79
2017-06-13 00:00:00,63.74
2017-06-12 00:00:00,69.85
2017-06-11 00:00:00,74.77
2017-06-10 00:00:00,69.21
2017-06-09 00:00:00,64.74
2017-06-08 00:00:00,78.58
2017-06-07 00:00:00,81.81
2017-06-06 00:00:00,66.75
2017-06-05 00:00:00,74.89
2017-06-04 00:00:00,67.44
2017-06-03 00:00:00,64.61
2017-06-02 00:00:00,61.84
2017-06-01 00:00:00,71.34
2017-05-31 00:00:00,60.86
2017-05-30 00:00:00,58
2017-05-29 00:00:00,60.83
2017-05-28 00:00:00,73.72
2017-05-27 00:00:00,67.42
