Date/Time,avg,max,min
2017-05-14 00:00:00,18.62,24.46,13.14
2017-05-13 00:00:00,18.13,23.74,14.49
2017-05-12 00:00:00,19.41,27.42,14.34
2017-05-11 00:00:00,17.17,25.27,6.79
2017-05-10 00:00:00,11.25,17.35,5.44
2017-05-09 00:00:00,14.04,18.7,10.47
2017-05-08 00:00:00,15.4,19.04,13.04
2017-05-07 00:00:00,13.94,17.67,12.55
2017-05-06 00:00:00,14.65,19.9,11.73
2017-05-05 00:00:00,14.31,22.39,11.51
2017-05-04 00:00:00,16.78,21.62,13.49
2017-05-03 00:00:00,19.65,26.61,13.05
2017-05-02 00:00:00,19.36,26.44,12.29
2017-05-01 00:00:00,15.6,22.02,9.06
2017-04-30 00:00:00,11.13,16.94,4.44
2017-04-29 00:00:00,10.11,13.88,6.83
2017-04-28 00:00:00,20.34,26.03,13.95
2017-04-27 00:00:00,19.62,29.06,9.24
2017-04-26 00:00:00,16.47,25.12,6.54
2017-04-25 00:00:00,15.17,24.24,6.28
2017-04-24 00:00:00,9.14,16.96,0.89
2017-04-23 00:00:00,7.59,10.49,5.3
2017-04-22 00:00:00,8.07,13.91,-0.27
2017-04-21 00:00:00,5.3,8.48,2.43
2017-04-20 00:00:00,3.89,6.5,1.46
2017-04-19 00:00:00,4.8,8.89,2.05
2017-04-18 00:00:00,10.02,18.12,1.59
2017-04-17 00:00:00,8.53,13.83,3.17
2017-04-16 00:00:00,12.15,16.39,7.11
2017-04-15 00:00:00,13.78,21.22,5.64
2017-04-14 00:00:00,14,20.16,9.78
2017-04-13 00:00:00,13.84,23.28,4.09
2017-04-12 00:00:00,10.81,16.95,4.64
2017-04-11 00:00:00,12.94,22.37,6.16
2017-04-10 00:00:00,12.73,20.77,3.89
2017-04-09 00:00:00,12.26,18.86,7.25
2017-04-08 00:00:00,11.03,15.49,7.12
2017-04-07 00:00:00,7.52,11.44,3.39
2017-04-06 00:00:00,10.03,14.41,4.78
2017-04-05 00:00:00,11.51,15.48,9.94
2017-04-04 00:00:00,12.6,15.44,9.18
2017-04-03 00:00:00,16.83,25.68,7.98
2017-04-02 00:00:00,16.66,24.99,9.54
2017-04-01 00:00:00,14.96,24.87,5.01
2017-03-31 00:00:00,13,20.9,4.83
2017-03-30 00:00:00,14.05,20.8,6.76
2017-03-29 00:00:00,12.57,22.16,1.89
2017-03-28 00:00:00,9.13,18.35,-1.74
2017-03-27 00:00:00,5.87,14.69,-3.61
2017-03-26 00:00:00,6.31,12.75,0.79
2017-03-25 00:00:00,10.26,17.23,2.84
2017-03-24 00:00:00,16.69,25.44,9.28
2017-03-23 00:00:00,17.35,24.77,10.44
2017-03-22 00:00:00,18.1,26.56,11.12
2017-03-21 00:00:00,14.68,25.55,5.97
2017-03-20 00:00:00,11.45,20.09,4.15
2017-03-19 00:00:00,9.23,10.86,6.23
2017-03-18 00:00:00,11.05,19.81,3.49
2017-03-17 00:00:00,7.72,15.27,0.56
2017-03-16 00:00:00,8.75,15.6,1.81
2017-03-15 00:00:00,7.12,14.84,-2.48
2017-03-14 00:00:00,6.07,11.89,-0.1
2017-03-13 00:00:00,6.6,11.04,3.73
2017-03-12 00:00:00,4.85,7.63,1.95
2017-03-11 00:00:00,6.16,8.72,3.21
2017-03-10 00:00:00,5.28,10.46,-0.14
2017-03-09 00:00:00,7.62,14.53,1.56
2017-03-08 00:00:00,7.68,9.86,5.3
2017-03-07 00:00:00,8.61,13.34,1.64
2017-03-06 00:00:00,7.77,15.82,2.02
2017-03-05 00:00:00,12.79,17.41,8.5
2017-03-04 00:00:00,11.71,22.36,1.84
2017-03-03 00:00:00,9.45,15.71,4.13
2017-03-02 00:00:00,6.59,14.67,-1.73
2017-03-01 00:00:00,8.3,13.37,3.62
2017-02-28 00:00:00,12.99,22.74,5.6
2017-02-27 00:00:00,9.11,18.76,0.96
2017-02-26 00:00:00,4.65,13.83,-3.31
2017-02-25 00:00:00,4.47,9.45,-2.38
2017-02-24 00:00:00,8.22,18.78,0.7
2017-02-23 00:00:00,8.2,19.75,-0.18
2017-02-22 00:00:00,7.73,16.77,0.45
2017-02-21 00:00:00,3.38,10.81,-2.13
2017-02-20 00:00:00,0.34,3.4,-0.79
2017-02-19 00:00:00,0.22,1.7,-0.64
2017-02-18 00:00:00,-0.11,1.05,-1.75
2017-02-17 00:00:00,-2.39,2.81,-5.29
2017-02-16 00:00:00,-0.1,9.36,-6.24
2017-02-15 00:00:00,-1.77,7.49,-9.51
2017-02-14 00:00:00,-4.68,-1.47,-9.1
2017-02-13 00:00:00,-2.4,4.32,-6.74
2017-02-12 00:00:00,-2.83,1.3,-4.96
2017-02-11 00:00:00,-0.97,3.65,-3.48
2017-02-10 00:00:00,-0.4,2.9,-2.86
2017-02-09 00:00:00,0.54,2.25,-1.41
2017-02-08 00:00:00,1.94,3.54,0.41
2017-02-07 00:00:00,3.54,6.9,1.44
2017-02-06 00:00:00,7.66,13.38,2.94
2017-02-05 00:00:00,6.85,12.64,2.99
2017-02-04 00:00:00,7.6,12.63,4.02
2017-02-03 00:00:00,6.87,11.59,4.02
2017-02-02 00:00:00,5.22,8.92,2.45
2017-02-01 00:00:00,2.05,5,-0.49
2017-01-31 00:00:00,-0.56,4.79,-4.59
2017-01-30 00:00:00,-3.65,2.66,-9.62
2017-01-29 00:00:00,-8.02,-5.53,-11.74
2017-01-28 00:00:00,-6.03,-2.91,-9.31
2017-01-27 00:00:00,-4.26,-1.59,-8.27
2017-01-26 00:00:00,-2.88,-2.21,-3.55
2017-01-25 00:00:00,-4.18,-3.21,-5.79
2017-01-24 00:00:00,-5.97,-4.5,-7.31
2017-01-23 00:00:00,-7.93,-4.71,-11.99
2017-01-22 00:00:00,-5.51,-3.28,-7.66
2017-01-21 00:00:00,-8.36,-4.77,-12.13
2017-01-20 00:00:00,-6.44,-1.09,-11
2017-01-19 00:00:00,-1.75,-0.2,-6.42
2017-01-18 00:00:00,-0.76,0.49,-2.05
2017-01-17 00:00:00,0.31,1.48,-0.69
2017-01-16 00:00:00,-2.75,1.59,-7.49
2017-01-15 00:00:00,-1.57,3.19,-6.14
2017-01-14 00:00:00,0.19,3.01,-3.53
2017-01-13 00:00:00,0.34,3.82,-8.86
2017-01-12 00:00:00,-8.4,0.64,-17.84
2017-01-11 00:00:00,-10.19,-6.48,-18.12
2017-01-10 00:00:00,-12.05,-9.04,-18.68
2017-01-09 00:00:00,-11.66,-6.76,-20.78
2017-01-08 00:00:00,-11.75,-6.23,-17.26
2017-01-07 00:00:00,-11.78,-8.55,-14.81
2017-01-06 00:00:00,-7.77,-4.05,-11.27
2017-01-05 00:00:00,-0.57,0.52,-4.04
2017-01-04 00:00:00,-1.98,1.8,-6.05
2017-01-03 00:00:00,-0.48,2,-5.9
2017-01-02 00:00:00,-1.41,6.23,-7.07
2017-01-01 00:00:00,-4.12,3.23,-8.65
2016-12-31 00:00:00,-5.04,1.49,-11.02
2016-12-30 00:00:00,-3.73,1.32,-7.87
2016-12-29 00:00:00,-0.97,3.46,-3.9
2016-12-28 00:00:00,2.35,5.56,-0.47
2016-12-27 00:00:00,3.79,7.51,-0.27
2016-12-26 00:00:00,3.63,7.31,0.57
2016-12-25 00:00:00,-0.42,1.56,-2.29
2016-12-24 00:00:00,-2.3,-1.46,-3.02
2016-12-23 00:00:00,-3.45,-2.8,-4.18
2016-12-22 00:00:00,-3.74,-3.21,-4.55
2016-12-21 00:00:00,-2.09,1.05,-3.49
2016-12-20 00:00:00,-2.08,-1.14,-2.85
2016-12-19 00:00:00,-3.25,-2.6,-3.92
2016-12-18 00:00:00,-4.89,-3.51,-8.57
2016-12-17 00:00:00,-2.48,-0.16,-5.76
2016-12-16 00:00:00,-1.56,-0.24,-3.59
2016-12-15 00:00:00,-0.17,1.24,-1.25
2016-12-14 00:00:00,-1.85,4.42,-7.29
2016-12-13 00:00:00,-2.64,2.36,-7.96
2016-12-12 00:00:00,4.23,9.31,-0.2
2016-12-11 00:00:00,2.72,11.74,-2.93
2016-12-10 00:00:00,2.22,10.57,-2.03
2016-12-09 00:00:00,-1.73,5.72,-5.84
2016-12-08 00:00:00,-2.07,4.45,-5.64
2016-12-07 00:00:00,-1.31,-0.88,-2.32
2016-12-06 00:00:00,0.33,5.52,-3.01
2016-12-05 00:00:00,-1.03,6.35,-6.91
2016-12-04 00:00:00,-1.91,5.08,-6.9
2016-12-03 00:00:00,-0.23,6.04,-5.61
2016-12-02 00:00:00,3.08,8.17,-0.76
2016-12-01 00:00:00,0.97,4.91,-3.83
2016-11-30 00:00:00,-2.27,3.79,-6.24
2016-11-29 00:00:00,-0.94,2.34,-3.52
2016-11-28 00:00:00,3.27,7.1,-2.03
2016-11-27 00:00:00,6.99,11.34,4.44
2016-11-26 00:00:00,5.44,10.12,2.74
2016-11-25 00:00:00,7.03,13.13,3.7
2016-11-24 00:00:00,6.52,12.77,2.6
2016-11-23 00:00:00,5.87,10.97,3.05
2016-11-22 00:00:00,7.37,12.57,4.27
2016-11-21 00:00:00,8.63,13.47,5.66
2016-11-20 00:00:00,9.81,14.57,7.73
2016-11-19 00:00:00,10.35,16.37,6.61
2016-11-18 00:00:00,7.45,16.13,-0.96
2016-11-17 00:00:00,6.39,12.42,3.38
2016-11-16 00:00:00,1.21,5.15,-3.14
2016-11-15 00:00:00,0.98,4.25,-2.54
2016-11-14 00:00:00,1.95,5.53,-0.97
2016-11-13 00:00:00,2.45,3.46,1.29
2016-11-12 00:00:00,7.48,9.24,3.06
2016-11-11 00:00:00,6.29,13.61,-0.44
2016-11-10 00:00:00,3,8.77,-1.16
2016-11-09 00:00:00,5.49,8.18,1.56
2016-11-08 00:00:00,9.01,10.94,7.51
2016-11-07 00:00:00,11.1,17.12,8.46
2016-11-06 00:00:00,13.53,20.3,8.52
2016-11-05 00:00:00,7.19,14.52,-0.3
2016-11-04 00:00:00,2.57,10.03,-2.13
2016-11-03 00:00:00,6.27,11.12,-0.52
2016-11-02 00:00:00,13.9,21.79,9.95
2016-10-25 00:00:00,15.29,16.27,12.54
2016-10-24 00:00:00,17.63,20.4,9.72
2016-10-23 00:00:00,19.31,20.14,18.77
2016-10-22 00:00:00,21.08,25.8,19.53
2016-10-21 00:00:00,17.78,22.34,14.74
2016-10-20 00:00:00,14.68,17.89,6.75
2016-10-19 00:00:00,15.54,16.91,14.85
2016-10-18 00:00:00,16.98,18.12,15.95
2016-10-14 00:00:00,7,17.62,2.15
2016-10-13 00:00:00,8.36,15.31,2.81
2016-10-12 00:00:00,8.18,8.85,7.78
2016-10-11 00:00:00,10.01,12.52,8.82
2016-10-10 00:00:00,6.6,12.88,-1.02
2016-10-09 00:00:00,6.46,16.3,-0.17
2016-10-08 00:00:00,7.43,12.81,0.55
2016-10-07 00:00:00,8.51,15.63,2.59
2016-10-06 00:00:00,7.24,16.81,-0.3
2016-10-05 00:00:00,8.17,14.14,0.24
2016-10-04 00:00:00,12.63,19.17,9.34
2016-10-03 00:00:00,15.44,19.57,11.2
2016-10-02 00:00:00,18.01,27.14,10.47
2016-10-01 00:00:00,15.42,26.72,7.83
2016-09-30 00:00:00,15.7,27.17,9.15
2016-09-29 00:00:00,13.57,24.66,5.01
2016-09-28 00:00:00,12.7,24.31,4.24
2016-09-27 00:00:00,14.13,23.65,6.84
2016-09-26 00:00:00,13.13,23.31,4.15
2016-09-25 00:00:00,13.63,22.46,5.56
2016-09-24 00:00:00,12.17,23.55,3.38
2016-09-23 00:00:00,11.27,22.11,3.38
2016-09-22 00:00:00,10.44,19.97,3.85
2016-09-21 00:00:00,12.76,17.95,6.24
2016-09-20 00:00:00,16.21,19.24,13.63
2016-09-19 00:00:00,17.78,23.7,15.02
2016-09-18 00:00:00,20.69,28.43,15.51
2016-09-17 00:00:00,21.67,32.03,15.4
2016-09-16 00:00:00,20.88,31.52,11.99
2016-09-15 00:00:00,20.19,30.89,11.45
2016-09-14 00:00:00,19.32,28.14,12.9
2016-09-13 00:00:00,21.15,30.87,13.79
2016-09-12 00:00:00,22.25,32.83,14.95
2016-09-11 00:00:00,22.14,31.85,16.31
2016-09-10 00:00:00,21.6,28.6,16.11
2016-09-09 00:00:00,21.53,31.52,12.36
2016-09-08 00:00:00,21.96,30.96,14.29
2016-09-07 00:00:00,20.41,26.43,16.1
2016-09-06 00:00:00,16.59,21.85,13.42
2016-09-05 00:00:00,17.03,23.4,13.64
2016-09-04 00:00:00,20.18,32.13,10.5
2016-09-03 00:00:00,20.08,30.95,12.03
2016-09-02 00:00:00,20.92,29.6,12.78
2016-09-01 00:00:00,20.83,30.97,10.92
2016-08-31 00:00:00,20.59,30.03,13.11
2016-08-30 00:00:00,22.05,30.24,14.11
2016-08-29 00:00:00,21.95,33.32,11.4
2016-08-28 00:00:00,21.38,31.67,12.89
2016-08-27 00:00:00,21.24,30.6,13.92
2016-08-26 00:00:00,21.49,31.43,14.02
2016-08-25 00:00:00,20.46,29.51,13.38
2016-08-24 00:00:00,21.13,27.63,15.92
2016-08-23 00:00:00,17.48,19.37,15.3
2016-08-22 00:00:00,17.38,20.81,15.55
2016-08-21 00:00:00,24.3,33.05,16.19
2016-08-20 00:00:00,22.82,30.5,16.37
2016-08-19 00:00:00,21.65,32.82,12.97
2016-08-18 00:00:00,22.06,30.1,16.14
2016-08-17 00:00:00,20.84,32.39,15.28
2016-08-16 00:00:00,21.84,30.81,13.68
2016-08-15 00:00:00,20.66,32.38,9.83
2016-08-14 00:00:00,18.48,29.18,7.53
2016-08-13 00:00:00,16.24,26.38,6
2016-08-12 00:00:00,16.55,23.68,8.63
2016-08-11 00:00:00,15.1,16.95,14.24
2016-08-10 00:00:00,23.46,33.21,15.96
2016-08-09 00:00:00,22.33,30.56,15.3
2016-08-08 00:00:00,19.01,27.13,12.82
2016-08-07 00:00:00,21.61,28.4,14.37
2016-08-06 00:00:00,20.85,26.31,17.45
2016-08-05 00:00:00,24.82,32.45,16.88
2016-08-04 00:00:00,23.27,31.78,13.61
2016-08-03 00:00:00,21.62,28.48,15.77
2016-08-02 00:00:00,20.18,26.14,17.64
2016-08-01 00:00:00,23.34,28.92,18.65
2016-07-31 00:00:00,25,33.5,16.66
2016-07-30 00:00:00,24.44,32.8,17.47
2016-07-29 00:00:00,23.19,30.96,17.94
2016-07-28 00:00:00,24.38,31.65,18
2016-07-27 00:00:00,23.82,31.53,16.64
2016-07-26 00:00:00,21.33,27.59,18.58
2016-07-25 00:00:00,24.06,31.9,17.98
2016-07-24 00:00:00,25.64,33.66,17.57
2016-07-23 00:00:00,24.87,33.3,16.18
2016-07-22 00:00:00,23.13,31.68,13.96
2016-07-21 00:00:00,21.94,29.61,12.48
2016-07-20 00:00:00,20.75,27.64,13.33
2016-07-19 00:00:00,19.76,25.49,14.08
2016-07-18 00:00:00,20.43,26.78,15.42
2016-07-17 00:00:00,16.18,19.46,13.24
2016-07-16 00:00:00,16.89,23.1,11.94
2016-07-15 00:00:00,17.44,22.62,14.4
2016-07-14 00:00:00,22.79,33.05,15.87
2016-07-13 00:00:00,27.43,34.93,19.33
2016-07-12 00:00:00,25.79,34.82,16.58
2016-07-11 00:00:00,23.72,32.87,13.37
2016-07-10 00:00:00,22.69,30.98,13.42
2016-07-09 00:00:00,22.11,31.24,11.95
2016-07-08 00:00:00,19.73,29.31,9.64
2016-07-07 00:00:00,19.82,26.42,11.92
2016-07-06 00:00:00,21.91,30.19,14.43
2016-07-05 00:00:00,21.81,30.34,11.68
2016-07-04 00:00:00,21.34,27.36,14.36
2016-07-03 00:00:00,24.1,29.72,18.17
2016-07-02 00:00:00,25.58,33.63,17.77
2016-07-01 00:00:00,24.77,32.33,16.18
2016-06-30 00:00:00,23.33,31.63,14.16
2016-06-29 00:00:00,21.81,28.52,14.94
2016-06-28 00:00:00,18.21,22.81,16.7
2016-06-27 00:00:00,22.53,30.78,16.34
2016-06-26 00:00:00,25.66,31.68,18.85
2016-06-25 00:00:00,25.68,31.66,18.87
2016-06-24 00:00:00,26.87,33.37,20.33
2016-06-23 00:00:00,27.09,35.21,20.4
2016-06-22 00:00:00,25.7,34,19.37
2016-06-21 00:00:00,22.5,26.5,18.81
2016-06-20 00:00:00,21.52,30.43,14.63
2016-06-19 00:00:00,21.01,28.79,15.61
2016-06-18 00:00:00,22.54,29.5,17.83
2016-06-17 00:00:00,27.29,34.49,19.67
2016-06-16 00:00:00,22.89,29.77,13.65
2016-06-15 00:00:00,20.86,29.97,13.08
2016-06-14 00:00:00,20.14,26.52,15.32
2016-06-13 00:00:00,18.7,24.98,15.81
2016-06-12 00:00:00,20.17,26.09,16.78
2016-06-11 00:00:00,21.89,29.27,15.18
2016-06-10 00:00:00,20.11,27.74,13.82
2016-06-09 00:00:00,20.08,28.21,11.26
2016-06-08 00:00:00,17.37,26.23,7.3
2016-06-07 00:00:00,17.92,24.11,11.68
2016-06-06 00:00:00,19.35,25.88,14.2
2016-06-05 00:00:00,20.19,28.21,13.99
2016-06-04 00:00:00,18.78,25.71,12.69
2016-06-03 00:00:00,18.32,26.52,12.83
2016-06-02 00:00:00,18.42,25.54,14.26
2016-06-01 00:00:00,20.21,26.98,15.03
2016-05-31 00:00:00,22.72,29.68,16.26
2016-05-30 00:00:00,24.14,30.72,16.19
2016-05-29 00:00:00,23.75,31.45,16.16
2016-05-28 00:00:00,22.57,30.31,14.06
2016-05-27 00:00:00,20.75,29.1,12.12
2016-05-26 00:00:00,18.08,25.78,10.91
2016-05-25 00:00:00,16.24,23.32,11.91
2016-05-24 00:00:00,16.75,21.79,12.34
2016-05-23 00:00:00,22.41,30.52,14.42
2016-05-22 00:00:00,19.84,28.49,8.83
2016-05-21 00:00:00,18.42,26.14,9.47
2016-05-20 00:00:00,16.48,21.78,11.18
2016-05-19 00:00:00,17.39,24.5,11.34
2016-05-18 00:00:00,13.39,21,5.88
2016-05-17 00:00:00,11.46,18.99,2.63
2016-05-16 00:00:00,10.88,16.78,5.86
2016-05-15 00:00:00,13.69,17.84,7.91
2016-05-14 00:00:00,16.38,22.53,12.79
2016-05-13 00:00:00,16.87,25.04,10.28
2016-05-12 00:00:00,17.25,21.25,13.34
2016-05-11 00:00:00,17.94,23.89,12.97
2016-05-10 00:00:00,15.6,22.32,10.42
2016-05-09 00:00:00,15.9,23.81,9.57
2016-05-08 00:00:00,13.93,21.67,6.15
2016-05-07 00:00:00,15.4,22.42,7.79
2016-05-06 00:00:00,14.66,21.83,8.1
2016-05-05 00:00:00,13.94,22.41,7.6
2016-05-04 00:00:00,12.16,17.34,9.06
2016-05-03 00:00:00,11.89,14.09,10.33
2016-05-02 00:00:00,13.5,15.54,11.67
2016-05-01 00:00:00,13.75,18.74,6.65
2016-04-30 00:00:00,12.01,16.82,8.17
2016-04-29 00:00:00,10.87,14.76,8.93
2016-04-28 00:00:00,10.86,17.38,6.09
2016-04-27 00:00:00,12.36,22.41,3.5
2016-04-26 00:00:00,7.92,14.94,2.38
2016-04-25 00:00:00,6.09,7.12,5.35
2016-04-24 00:00:00,10.98,15.45,6.14
2016-04-23 00:00:00,16.47,25.43,5.55
2016-04-22 00:00:00,14.22,23.17,5.13
2016-04-21 00:00:00,10.87,19.95,1.77
2016-04-20 00:00:00,11.22,17.61,3.85
2016-04-19 00:00:00,16.26,20.95,9.95
2016-04-18 00:00:00,20.69,29.26,11.32
2016-04-17 00:00:00,19.59,30.28,9.28
2016-04-16 00:00:00,17.11,27.37,6.13
2016-04-15 00:00:00,13.84,20.47,7.59
2016-04-14 00:00:00,13.94,18.57,10.71
2016-04-13 00:00:00,17.4,26.2,6.21
2016-04-12 00:00:00,14.25,24.73,3.66
2016-04-11 00:00:00,12.59,18.39,6.59
2016-04-10 00:00:00,11.38,12.87,9.53
2016-04-09 00:00:00,13.5,16.93,12.03
2016-04-08 00:00:00,18.65,24.81,13.05
2016-04-07 00:00:00,20.33,29.55,10.63
2016-04-06 00:00:00,18.12,28.15,8.08
2016-04-05 00:00:00,17.83,28.57,6.84
2016-04-04 00:00:00,16.88,27.35,7.64
2016-04-03 00:00:00,14.32,23.38,5.25
2016-04-02 00:00:00,11.89,19.61,6
2016-04-01 00:00:00,17.43,26.88,9.92
2016-03-31 00:00:00,15.5,24.66,6.72
2016-03-30 00:00:00,13.63,22.03,4.79
2016-03-29 00:00:00,12.21,19.3,8.41
2016-03-28 00:00:00,8.85,16.41,2.55
2016-03-27 00:00:00,7.15,11.72,3.82
2016-03-26 00:00:00,5.95,13.49,-0.58
2016-03-25 00:00:00,3.55,10.4,-2.32
2016-03-24 00:00:00,5.81,10.05,-0.22
2016-03-23 00:00:00,5.14,5.54,4.77
2016-03-22 00:00:00,7.11,8.65,3.99
2016-03-21 00:00:00,8.83,14.39,2.76
2016-03-20 00:00:00,8.69,15.69,4.1
2016-03-19 00:00:00,6.48,12.98,0.63
2016-03-18 00:00:00,5.47,13.59,-2.04
2016-03-17 00:00:00,5.11,12.45,-1.14
2016-03-16 00:00:00,5.76,11.29,0.33
2016-03-15 00:00:00,4.37,10.07,-2.04
2016-03-14 00:00:00,7.27,11.91,0.75
2016-03-13 00:00:00,8.42,11.81,5.85
2016-03-12 00:00:00,8.7,14.48,5.02
2016-03-11 00:00:00,8.05,9.07,6.75
2016-03-10 00:00:00,8.55,10.68,7.03
2016-03-09 00:00:00,6.56,12.87,1.91
2016-03-08 00:00:00,8.36,12.93,4.75
2016-03-07 00:00:00,8.89,12.96,6.63
2016-03-06 00:00:00,9.02,12.56,6.15
2016-03-05 00:00:00,8.12,15.52,2.98
2016-03-04 00:00:00,5.77,9.15,4.31
2016-03-03 00:00:00,7.11,15.03,0.23
2016-03-02 00:00:00,4.72,9.51,0.38
2016-03-01 00:00:00,8.04,14.47,3.59
2016-02-29 00:00:00,9.99,12.69,7.98
2016-02-28 00:00:00,7.7,10.97,5.46
2016-02-27 00:00:00,5.4,10.24,1.87
2016-02-26 00:00:00,4.85,7.23,2.87
2016-02-25 00:00:00,5.09,11.09,-1.09
2016-02-24 00:00:00,6.1,9.55,0.21
2016-02-23 00:00:00,10.69,15.31,6.51
2016-02-22 00:00:00,10.15,20.11,1.81
2016-02-21 00:00:00,5.88,11.56,-0.01
2016-02-20 00:00:00,4.14,8.77,-0.7
2016-02-19 00:00:00,6.41,8.97,3.33
2016-02-18 00:00:00,8.27,10.27,6.96
2016-02-17 00:00:00,9.78,13.23,7.46
2016-02-16 00:00:00,9.32,11.24,8.2
2016-02-15 00:00:00,13,20.98,9.66
2016-02-14 00:00:00,9.72,17.74,0.36
2016-02-13 00:00:00,5.87,9.2,0.59
2016-02-12 00:00:00,5.69,12.44,0.26
2016-02-11 00:00:00,5.51,12.65,-0.24
2016-02-10 00:00:00,8.52,14.69,4.23
2016-02-09 00:00:00,10.21,18.59,5.23
2016-02-08 00:00:00,6.61,12.92,2.41
2016-02-07 00:00:00,5.03,11.97,0.69
2016-02-06 00:00:00,2.13,8.56,-3.23
2016-02-05 00:00:00,1.35,5.26,-2.51
2016-02-04 00:00:00,4.25,10.78,-0.35
2016-02-03 00:00:00,9.09,14.64,4.45
2016-02-02 00:00:00,9.47,16.03,5.52
2016-02-01 00:00:00,7,12.86,3.4
2016-01-31 00:00:00,6.66,9.22,4.58
2016-01-30 00:00:00,5.09,10.72,1.15
2016-01-29 00:00:00,3.6,9.22,-0.4
2016-01-28 00:00:00,4.03,13.12,-0.38
2016-01-27 00:00:00,3.23,10.35,0.03
2016-01-26 00:00:00,1.76,3.81,0.3
2016-01-25 00:00:00,-0.91,1.89,-4.35
2016-01-24 00:00:00,-4.42,-2.31,-7.22
2016-01-23 00:00:00,-7.53,-1.31,-12.28
2016-01-22 00:00:00,-5.39,0.33,-10.84
2016-01-21 00:00:00,-4.1,1.11,-9.94
2016-01-20 00:00:00,-6.94,-0.46,-11.83
2016-01-19 00:00:00,-7.7,-0.79,-13.83
2016-01-18 00:00:00,-4.15,-1.07,-7.33
2016-01-17 00:00:00,-2.3,0.38,-3.95
2016-01-16 00:00:00,0.49,2.84,-1.71
2016-01-15 00:00:00,3.4,4.76,0.92
2016-01-14 00:00:00,3.05,9.07,-1.29
2016-01-13 00:00:00,2.79,9.92,-0.56
2016-01-12 00:00:00,7.67,11.93,2.9
2016-01-11 00:00:00,10.12,15,6.3
2016-01-10 00:00:00,7.05,9.03,5.3
2016-01-09 00:00:00,4.2,6.91,0.74
2016-01-08 00:00:00,-0.2,3.99,-3.67
2016-01-07 00:00:00,0.21,0.71,-2.14
2016-01-06 00:00:00,1.92,3.4,-2.75
2016-01-05 00:00:00,-3.61,0.09,-5.58
2016-01-04 00:00:00,-8.52,-5.61,-11.95
2016-01-03 00:00:00,-7.41,-4.62,-9.81
2016-01-02 00:00:00,-3.32,-2.47,-4.58
2016-01-01 00:00:00,-5.06,-1.2,-9.81
2015-12-31 00:00:00,-4.44,0.57,-8.8
2015-12-30 00:00:00,-0.05,1.87,-3.55
2015-12-29 00:00:00,0.91,1.8,-0.16
2015-12-28 00:00:00,1.34,2.64,0.21
2015-12-27 00:00:00,4.11,11.76,-0.99
2015-12-26 00:00:00,3.37,4.65,1.8
2015-12-25 00:00:00,4.53,10.33,2.54
2015-12-24 00:00:00,6.02,8.55,3.33
2015-12-23 00:00:00,5.59,10.35,2.27
2015-12-22 00:00:00,4.25,12.1,-0.65
2015-12-21 00:00:00,2.61,4.42,0.33
2015-12-20 00:00:00,4.02,5.58,1.79
2015-12-19 00:00:00,2.88,3.87,0.13
2015-12-18 00:00:00,0.96,4.52,-3.52
2015-12-17 00:00:00,1.17,3.83,-0.37
2015-12-16 00:00:00,0.64,1.84,-0.38
2015-12-15 00:00:00,-0.37,0.74,-1.6
2015-12-14 00:00:00,-1.5,-0.09,-3.72
2015-12-13 00:00:00,-0.22,1.8,-2.23
2015-12-12 00:00:00,0.96,2.76,-1.51
2015-12-11 00:00:00,4.25,5.81,-0.34
2015-12-10 00:00:00,3.88,4.83,2.99
2015-12-09 00:00:00,3.77,5.08,2.97
2015-12-08 00:00:00,3.22,3.96,2.69
2015-12-07 00:00:00,2.86,3.44,2.35
2015-12-06 00:00:00,4.51,5.6,3.33
2015-12-05 00:00:00,6.03,6.56,5.45
2015-12-04 00:00:00,6.87,12.49,2.29
2015-12-03 00:00:00,7.19,14.05,2.99
2015-12-02 00:00:00,7.67,9.59,6.55
2015-12-01 00:00:00,6.52,11.98,0.6
2015-11-30 00:00:00,5.19,12.15,0.17
2015-11-29 00:00:00,4.11,7.72,1.15
2015-11-28 00:00:00,2.3,3.3,1.42
2015-11-27 00:00:00,3.33,4.57,2.32
2015-11-26 00:00:00,2.81,3.54,2.28
2015-11-25 00:00:00,2.2,3.81,-1.42
2015-11-24 00:00:00,2.84,4.42,2.13
2015-11-23 00:00:00,3.2,7.7,-0.32
2015-11-22 00:00:00,2.52,5.99,0.11
2015-11-21 00:00:00,9.05,14.09,6.16
2015-11-20 00:00:00,8.68,16.77,2.29
2015-11-19 00:00:00,9.23,19.64,1.88
2015-11-18 00:00:00,9.28,19.34,2.64
2015-11-17 00:00:00,11.07,20.27,3.36
2015-11-16 00:00:00,11.71,18.3,5.72
2015-11-15 00:00:00,7.73,14.84,1.74
2015-11-14 00:00:00,8.56,15.5,3.51
2015-11-13 00:00:00,9.3,19.48,1.28
2015-11-12 00:00:00,11.52,21.06,5.35
2015-11-11 00:00:00,13.77,21.41,9.06
2015-11-10 00:00:00,13.73,19.28,7.64
2015-11-09 00:00:00,10.9,22.05,0.57
2015-11-08 00:00:00,7.94,16.06,3.51
2015-11-07 00:00:00,3.59,5.68,2.31
2015-11-06 00:00:00,4.18,13.72,-1.86
2015-11-05 00:00:00,2.57,12.41,-3.24
2015-11-04 00:00:00,4.46,15.63,-1.93
2015-11-03 00:00:00,3.06,15.34,-4.44
